Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Google Shopping / Google Product Category,Status
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,"Kawaii Rilakkuma MAGSAFE Case, Strawberry Shaker Grip & Beaded Charm, Pink Y2K Coquette Clear Cover iPhone 17 16 15 14 13 Pro Max, Cute Gift","<p>Sweeten up your aesthetic with this fully loaded, dreamy Rilakkuma MagSafe case set! Embrace the ultimate kawaii Y2K coquette style with a strawberry shaker. ✨</p>
<p>Embrace the ultimate kawaii Y2K coquette aesthetic with this adorable pink bear and strawberry case bundle! ✨</p>
<p>This isn't just a phone case; it's a complete interactive experience. The clear back features adorable decals of Rilakkuma, Korilakkuma, and Kiiroitori ready for sleepover fun, allowing your actual phone color to perfectly blend with the artwork. The case features a built-in white MagSafe ring for seamless wireless charging.</p>
<p>The absolute star of the show is the attachable liquid shaker phone grip—a clear pink strawberry filled with moving liquid and tiny floating bear characters! To complete the ultimate kawaii look, choose to add the matching hand-beaded strawberry and bow wristlet charm, which even features a cute Hello Kitty accent bead.</p>
<p><strong>Key Features</strong></p>
<p>MagSafe Compatible: Features a built-in white magnetic ring, fully compatible with all your MagSafe chargers and accessories.</p>
<p>Interactive Strawberry Grip: A stunning liquid snowglobe-style phone socket shaped like a strawberry, featuring tiny floating character pieces inside for a fun, tactile experience.</p>
<p>Matching Charm Option: A premium hand-beaded wristlet featuring a 3D strawberry pendant, a pastel pink bow, clear pink beads, and a cute Hello Kitty character bead.</p>
<p>Pink Camera Protection: Features a stylish raised pink bezel around the camera unit to protect your lenses from scratches and drops.</p>
<p>Shockproof Clear Bumper: Soft, flexible edges with a pink frosted bumper allow for easy installation while providing excellent drop protection and a comfortable grip.</p>
<p><strong>Device Compatibility</strong></p>
<p>Available for the following iPhone models:</p>
<p>iPhone 17 Series: iPhone 17, 17 Pro, 17 Pro Max</p>
<p>iPhone 16 Series: iPhone 16, 16 Pro, 16 Pro Max</p>
<p>iPhone 15 Series: iPhone 15, 15 Pro, 15 Pro Max</p>
<p>iPhone 14 Series: iPhone 14, 14 Pro, 14 Pro Max</p>
<p>iPhone 13 Series: iPhone 13</p>
<p>(Please Note: 13 Pro, 13 Pro Max, lower models, Plus and Mini models are NOT available for this design).</p>
<p><strong>What's Included</strong></p>
<p>Choose your preferred bundle from the dropdown:</p>
<p>The Full Set: (MagSafe Case + Strawberry Grip + Beaded Charm)</p>
<p>Case + Grip: (MagSafe Case + Strawberry Grip)</p>
<p>Case + Charm: (MagSafe Case + Beaded Charm)</p>
<p>Case Only: (The MagSafe Case)</p>
<p>Grip Only: (The Magsafe Grip)</p>
<p><strong>️ The IPhoneCasesByTwily Promise</strong></p>
<p>At IPhoneCasesByTwily, we are catered to deliver the best quality cases while retaining the maximum protection available for your device. We believe your phone should be safe and cute. Every single order is hand-packaged with love by our team and includes a special free gift just for you!</p>
<p><strong>Shipping & Processing</strong></p>
<p>All orders are processed and ready to ship within 3-5 business days. We ship worldwide with tracking provided for every order, so you can follow your package's journey from our studio to your doorstep. Please allow standard carrier transit times for delivery.</p>",Y2KASE,Accessories > Phone Cases,Phone Case,"iPhone 17 Pro Max, y2kase, gift for her, cute iphone case, iphone case gift, Rilakkuma, Rilakkuma iphone, Rilakkuma case, Rilakkuma popsocket, Rilakkuma gift, cute Rilakkuma, Rilakkuma phone, Rilakkuma apple",FALSE,Phone Model,iPhone 17 Pro Max,Style,Case+Grip+Charm,Y2K-RLKM-17PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,https://i.etsystatic.com/65453590/r/il/e727fd/7972620911/il_fullxfull.7972620911_b77v.jpg,1,"Kawaii Rilakkuma MAGSAFE Case, Strawberry Shaker Grip & Beaded Charm, Pink Y2K Coquette Clear Cover iPhone 17 16 15 14 13 Pro Max, Cute Gift","Kawaii Rilakkuma MAGSAFE Case, Strawberry Shaker Grip & Beaded Char...","Shop the Kawaii Rilakkuma MAGSAFE Case, Strawberry Shaker Grip & Beaded Char... at Y2KASE — kawaii Y2K phone cases for iPhone.",Apparel & Accessories > Phone Cases,draft
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro Max,,Case+Grip,Y2K-RLKM-17PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro Max,,Case+Charm,Y2K-RLKM-17PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro Max,,Case Only,Y2K-RLKM-17PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro Max,,Grip Only,Y2K-RLKM-17PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro Max,,Charm Only,Y2K-RLKM-17PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro,,Case+Grip+Charm,Y2K-RLKM-17PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro,,Case+Grip,Y2K-RLKM-17PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro,,Case+Charm,Y2K-RLKM-17PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro,,Case Only,Y2K-RLKM-17PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro,,Grip Only,Y2K-RLKM-17PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17 Pro,,Charm Only,Y2K-RLKM-17PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17,,Case+Grip+Charm,Y2K-RLKM-17-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17,,Case+Grip,Y2K-RLKM-17-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17,,Case+Charm,Y2K-RLKM-17-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17,,Case Only,Y2K-RLKM-17-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17,,Grip Only,Y2K-RLKM-17-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 17,,Charm Only,Y2K-RLKM-17-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro Max,,Case+Grip+Charm,Y2K-RLKM-16PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro Max,,Case+Grip,Y2K-RLKM-16PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro Max,,Case+Charm,Y2K-RLKM-16PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro Max,,Case Only,Y2K-RLKM-16PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro Max,,Grip Only,Y2K-RLKM-16PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro Max,,Charm Only,Y2K-RLKM-16PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro,,Case+Grip+Charm,Y2K-RLKM-16PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro,,Case+Grip,Y2K-RLKM-16PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro,,Case+Charm,Y2K-RLKM-16PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro,,Case Only,Y2K-RLKM-16PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro,,Grip Only,Y2K-RLKM-16PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16 Pro,,Charm Only,Y2K-RLKM-16PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16,,Case+Grip+Charm,Y2K-RLKM-16-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16,,Case+Grip,Y2K-RLKM-16-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16,,Case+Charm,Y2K-RLKM-16-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16,,Case Only,Y2K-RLKM-16-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16,,Grip Only,Y2K-RLKM-16-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 16,,Charm Only,Y2K-RLKM-16-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro Max,,Case+Grip+Charm,Y2K-RLKM-15PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro Max,,Case+Grip,Y2K-RLKM-15PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro Max,,Case+Charm,Y2K-RLKM-15PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro Max,,Case Only,Y2K-RLKM-15PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro Max,,Grip Only,Y2K-RLKM-15PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro Max,,Charm Only,Y2K-RLKM-15PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro,,Case+Grip+Charm,Y2K-RLKM-15PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro,,Case+Grip,Y2K-RLKM-15PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro,,Case+Charm,Y2K-RLKM-15PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro,,Case Only,Y2K-RLKM-15PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro,,Grip Only,Y2K-RLKM-15PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15 Pro,,Charm Only,Y2K-RLKM-15PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15,,Case+Grip+Charm,Y2K-RLKM-15-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15,,Case+Grip,Y2K-RLKM-15-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15,,Case+Charm,Y2K-RLKM-15-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15,,Case Only,Y2K-RLKM-15-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15,,Grip Only,Y2K-RLKM-15-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 15,,Charm Only,Y2K-RLKM-15-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Grip+Charm,Y2K-RLKM-14PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Grip,Y2K-RLKM-14PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Charm,Y2K-RLKM-14PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro Max,,Case Only,Y2K-RLKM-14PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro Max,,Grip Only,Y2K-RLKM-14PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro Max,,Charm Only,Y2K-RLKM-14PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro,,Case+Grip+Charm,Y2K-RLKM-14PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro,,Case+Grip,Y2K-RLKM-14PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro,,Case+Charm,Y2K-RLKM-14PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro,,Case Only,Y2K-RLKM-14PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro,,Grip Only,Y2K-RLKM-14PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14 Pro,,Charm Only,Y2K-RLKM-14PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14/13,,Case+Grip+Charm,Y2K-RLKM-1413-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14/13,,Case+Grip,Y2K-RLKM-1413-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14/13,,Case+Charm,Y2K-RLKM-1413-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14/13,,Case Only,Y2K-RLKM-1413-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14/13,,Grip Only,Y2K-RLKM-1413-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,iPhone 14/13,,Charm Only,Y2K-RLKM-1413-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/257e78/7924671352/il_fullxfull.7924671352_fems.jpg,2,"Kawaii Rilakkuma MAGSAFE Case, Strawberry Shaker Grip & Beaded Charm, Pink Y2K Coquette Clear Cover iPhone 17 16 15 14 13 Pro Max, Cute Gift",,,,
kawaii-rilakkuma-magsafe-case-strawberry-shaker-grip-beaded-charm-pink-y2k-coquette-clear-cover-iphone-17-16-15-14-13-pro-max-cute-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/35af3a/7924671550/il_fullxfull.7924671550_dm7g.jpg,3,"Kawaii Rilakkuma MAGSAFE Case, Strawberry Shaker Grip & Beaded Charm, Pink Y2K Coquette Clear Cover iPhone 17 16 15 14 13 Pro Max, Cute Gift",,,,
